block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign	Sl_gene	Sl_chrf	Sl_statrtsite	Sl_length	Sl_sign	Tn_gene	Tn_chrf	Tn_statrtsite	Tn_length	Tn_sign	Hmel_gene	Hmel_chrf	Hmel_statrtsite	Hmel_length	Hmel_sign
0	KWMTBOMO04971	9	3791470	18509	1	SWUPr00115040	10	13955665	163626	-1	SWUSl0093410	21	3581275	10735	1	Tni08533	9	975757	7626	-1	HMEL003895g1.t1	6	3972817	7868	1
0	KWMTBOMO04972	9	3811659	1675	-1	SWUPr00115060	10	13935750	2984	1	SWUSl0093420	21	3595031	1375	-1	Tni08532	9	966491	1451	1	HMEL037005g1.t1	6	3982138	1262	-1
90	KWMTBOMO04975	9	3920229	2361	-1	SWUPr00115980	10	17510361	4476	-1	SWUSl0095110	21	8518381	1437	-1	Tni03693	9	5411923	3654	-1	HMEL003898g1.t1	6	4022327	1453	-1
90	KWMTBOMO04977	9	3929849	2828	-1	SWUPr00115990	10	17531647	5454	-1	SWUSl0095130	21	8527358	2583	-1	Tni03695	9	5418753	2080	-1	HMEL003900g1.t1	6	4029732	2654	-1
90	KWMTBOMO04978	9	3976849	2076	-1	SWUPr00116000	10	17575405	6011	-1	SWUSl0095140	21	8552556	3229	-1	Tni20497	9	5434969	3388	-1	HMEL003901g1.t1	6	4046910	5841	-1
0	KWMTBOMO04993	9	4922926	5014	1	SWUPr00116140	10	18471439	9346	1	SWUSl0094570	21	7088186	3143	-1	Tni03704	9	6079508	4827	1	HMEL002931g1.t1	6	4556017	4478	1
0	KWMTBOMO04996	9	5140755	4057	-1	SWUPr00116170	10	18672297	362	-1	SWUSl0094530	21	6932131	1566	1	Tni03708	9	6216816	2715	-1	HMEL002926g1.t1	6	4659697	332	-1
0	KWMTBOMO05004	9	5288701	25290	1	SWUPr00116160	10	18625354	199022	1	SWUSl0094510	21	6813283	16466	-1	Tni03711	9	6324186	16518	1	HMEL016796g1.t1	6	4724317	20056	1
0	KWMTBOMO05006	9	5401111	9978	1	SWUPr00116200	10	18831219	98717	1	SWUSl0094500	21	6791791	66340	-1	Tni03900	9	11577738	89692	-1	HMEL016793g1.t1	6	4786593	6101	1
0	KWMTBOMO05007	9	5416860	656	-1	SWUPr00116220	10	18936516	497	-1	SWUSl0094490	21	6725314	491	1	Tni03899	9	11485319	491	1	HMEL016792g1.t1	6	4798554	494	-1
0	KWMTBOMO05010	9	5436911	7148	1	SWUPr00116230	10	18938531	5463	1	SWUSl0094480	21	6724825	6764	-1	Tni03898	9	11484795	9633	-1	HMEL016791g1.t1	6	4799506	9204	1
0	KWMTBOMO05015	9	5579378	32663	1	SWUPr00116260	10	19057139	11227	1	SWUSl0094460	21	6618072	15098	-1	Tni03896	9	11387656	39695	-1	HMEL016788g2.t1	6	4887552	4546	1
0	KWMTBOMO05029	9	6007547	19280	1	SWUPr00116340	10	19499985	4613	1	SWUSl0094370	21	6271519	4771	-1	Tni03884	9	10995197	21586	-1	HMEL016777g1.t1	6	5138253	5363	1
0	KWMTBOMO05032	9	6221756	1675	-1	SWUPr00116350	10	19694137	3671	-1	SWUSl0094350	21	6100369	1910	1	Tni03880	9	10784597	3008	1	HMEL016775g1.t1	6	5282809	1182	-1
0	KWMTBOMO05033	9	6225547	11364	1	SWUPr00116380	10	19713126	13543	-1	SWUSl0094330	21	6085724	11340	1	Tni03878	9	10770556	12137	1	HMEL016773g1.t1	6	5296818	11211	-1
0	KWMTBOMO05035	9	6252057	9153	1	SWUPr00116410	10	19721691	3790	1	SWUSl0094300	21	6078323	2564	-1	Tni03875	9	10767259	5909	-1	HMEL037028g1.t1	6	5303560	4218	1
0	KWMTBOMO05036	9	6263996	2748	-1	SWUPr00116420	10	19731475	5707	-1	SWUSl0094290	21	6071692	3806	1	Tni03874	9	10759120	3132	1	HMEL037029g1.t1	6	5310514	2664	-1
0	KWMTBOMO05038	9	6276587	48234	1	SWUPr00116440	10	19757870	53532	1	SWUSl0094280	21	6062415	37705	-1	Tni03872	9	10756231	49550	-1	HMEL016766g2.t1	6	5318358	40735	1
0	KWMTBOMO05040	9	6361436	3790	-1	SWUPr00116460	10	19847260	4719	-1	SWUSl0094260	21	5967810	4761	1	Tni03870	9	10653987	7822	1	HMEL016765g1.t1	6	5366942	2602	-1
0	KWMTBOMO05041	9	6363947	7166	1	SWUPr00116470	10	19853857	6787	1	SWUSl0094250	21	5965161	4552	-1	Tni03869	9	10652649	33414	-1	HMEL037031g1.t1	6	5367901	8215	1
0	KWMTBOMO05043	9	6397523	20177	1	SWUPr00116480	10	19874460	25222	1	SWUSl0094240	21	5955596	36823	-1	Tni03868	9	10612216	18838	-1	HMEL016763g1.t1	6	5384787	11338	1
0	KWMTBOMO05044	9	6420682	1722	-1	SWUPr00116490	10	19902943	1150	-1	SWUSl0094230	21	5916642	1334	1	Tni03867	9	10590364	1487	1	HMEL037032g1.t1	6	5398284	789	-1
0	KWMTBOMO05045	9	6446402	21229	-1	SWUPr00116500	10	19929350	18996	-1	SWUSl0094220	21	5891120	21371	1	Tni03866	9	10585577	1758	1	HMEL016761g1.t1	6	5411382	10803	-1
0	KWMTBOMO05046	9	6466662	3771	-1	SWUPr00116520	10	19949175	5948	-1	SWUSl0094210	21	5874081	8753	1	Tni03865	9	10548752	8018	1	HMEL016760g2.t1	6	5424576	3193	-1
0	KWMTBOMO05048	9	6539263	2311	1	SWUPr00116540	10	20016625	2554	1	SWUSl0094190	21	5832518	1053	-1	Tni03863	9	10497527	1676	-1	HMEL037033g1.t1	6	5462612	2091	1
0	KWMTBOMO05049	9	6543892	1294	-1	SWUPr00116550	10	20021259	1559	-1	SWUSl0094180	21	5828864	1227	1	Tni03862	9	10493955	2103	1	HMEL037034g1.t1	6	5466595	1593	-1
0	KWMTBOMO05052	9	6627312	39067	-1	SWUPr00116570	10	20099813	29481	-1	SWUSl0094150	21	5753507	44069	1	Tni03858	9	10353582	60359	1	HMEL002646g2.t1	6	7006615	21416	-1
0	KWMTBOMO05053	9	6658853	8215	1	SWUPr00116590	10	20125902	9726	1	SWUSl0094140	21	5708090	16125	-1	Tni03856	9	10295973	29369	-1	HMEL022527g1.t1	6	7034437	9267	1
0	KWMTBOMO05054	9	6670653	2369	1	SWUPr00116600	10	20138139	2580	1	SWUSl0094130	21	5690444	2045	-1	Tni03855	9	10222215	3104	-1	HMEL002643g1.t1	6	7044905	2141	1
0	KWMTBOMO05055	9	6687232	11778	-1	SWUPr00116620	10	20158227	10308	-1	SWUSl0094120	21	5671309	13524	1	Tni03854	9	10201698	15524	1	HMEL002642g1.t1	6	7060781	13037	-1
0	KWMTBOMO05056	9	6690123	6271	1	SWUPr00116630	10	20169654	10065	1	SWUSl0094110	21	5669570	2118	-1	Tni03853	9	10200625	5932	-1	HMEL003891g1.t1	6	3935088	4001	-1
0	KWMTBOMO05057	9	6699552	2319	-1	SWUPr00116640	10	20188388	1464	-1	SWUSl0094100	21	5663721	1409	1	Tni03650	9	4478284	1812	-1	HMEL006756g1.t1	6	3256995	1543	1
0	KWMTBOMO05058	9	6701023	46666	1	SWUPr00116660	10	20194423	62845	1	SWUSl0094090	21	5662242	34157	-1	Tni03651	9	4479361	40184	1	HMEL006755g1.t1	6	3229714	31283	-1
0	KWMTBOMO05060	9	6814912	33109	-1	SWUPr00116670	10	20324408	24500	-1	SWUSl0094080	21	5581682	17222	1	Tni03652	9	4577699	23132	-1	HMEL004152g1.t1	6	3113164	19825	1
0	KWMTBOMO05065	9	7020537	11424	-1	SWUPr00116710	10	20561211	19791	-1	SWUSl0094050	21	5418915	5175	1	Tni03657	9	4759117	9319	-1	HMEL002546g1.t1	6	2895847	6933	1
0	KWMTBOMO05066	9	7028908	1012	1	SWUPr00116720	10	20571997	565	1	SWUSl0094040	21	5416876	1031	-1	Tni08495	9	68915	769	-1	HMEL002544g2.t1	6	2893247	826	-1
0	KWMTBOMO05067	9	7031247	1161	-1	SWUPr00116730	10	20574577	1766	-1	SWUSl0094030	21	5414567	719	1	Tni08494	9	66849	579	1	HMEL036980g1.t1	6	2890453	703	1
0	KWMTBOMO05070	9	7046468	3208	1	SWUPr00116760	10	20587080	8865	1	SWUSl0094000	21	5405164	6330	-1	Tni08491	9	59672	6469	-1	HMEL002541g2.t1	6	2884310	5673	-1
0	KWMTBOMO05074	9	7072487	3297	-1	SWUPr00116800	10	20629460	2434	-1	SWUSl0093980	21	5389030	1991	1	Tni08489	9	36916	1418	1	HMEL036978g1.t1	6	2868182	2203	1
0	KWMTBOMO05076	9	7092507	8240	-1	SWUPr00116820	10	20644278	7133	-1	SWUSl0093960	21	5377524	6804	1	Tni08487	9	23435	6141	1	HMEL002540g1.t1	6	2855941	7307	1
0	KWMTBOMO05077	9	7093718	3699	1	SWUPr00116830	10	20647023	7668	1	SWUSl0093950	21	5376132	2057	-1	Tni08486	9	22001	3057	-1	HMEL002539g1.t1	6	2854923	4234	-1
0	KWMTBOMO05078	9	7100798	2010	1	SWUPr00116840	10	20658814	1649	1	SWUSl0093940	21	5372853	1782	-1	Tni08485	9	18587	2777	-1	HMEL002537g1.t1	6	2850159	2662	-1
91	KWMTBOMO05079	9	7177108	20212	1	SWUPr00116880	10	20765731	25923	1	SWUSl0093920	21	5298757	30118	-1	Tni03630	9	3913594	15718	1	HMEL036973g1.t1	6	2764707	20988	-1
91	KWMTBOMO05080	9	7285309	2760	-1	SWUPr00116890	10	20890994	2631	-1	SWUSl0093910	21	5159485	2519	1	Tni03631	9	4017418	3000	-1	HMEL016515g1.t1	6	2642076	2550	1
91	KWMTBOMO05081	9	7350369	14678	-1	SWUPr00116910	10	20960173	14406	-1	SWUSl0093900	21	5088353	12183	1	Tni03632	9	4070719	13888	-1	HMEL016514g1.t1	6	2584913	13975	1
91	KWMTBOMO05083	9	7372860	19589	1	SWUPr00116920	10	20991965	22580	1	SWUSl0093880	21	5016249	15877	-1	Tni03634	9	4099970	29503	1	HMEL016512g1.t1	6	2552175	8266	-1
91	KWMTBOMO05087	9	7707313	7750	-1	SWUPr00116960	10	21325604	12454	-1	SWUSl0093840	21	4677339	8630	1	Tni03639	9	4387211	7698	-1	HMEL008972g1.t1	6	2278733	8426	1
91	KWMTBOMO05095	9	7794214	19141	1	SWUPr00117010	10	21389051	22515	1	SWUSl0093780	21	4611556	17398	-1	Tni03648	9	4445810	15792	1	HMEL008977g1.t1	6	2234535	9615	-1
0	KWMTBOMO05101	9	7953033	12450	-1	SWUPr00117100	10	21599789	53252	-1	SWUSl0093660	21	4279138	71572	1	Tni08499	9	249265	64520	-1	HMEL003609g1.t1	6	3529877	75469	1
0	KWMTBOMO05107	9	8112813	14972	-1	SWUPr00117170	10	21682890	17780	-1	SWUSl0093610	21	4179349	15952	1	Tni08503	9	300067	7727	-1	HMEL011873g2.t1	6	3473938	13380	1
0	KWMTBOMO05108	9	8123144	3024	1	SWUPr00117180	10	21695088	3103	1	SWUSl0093600	21	4164438	1417	-1	Tni08504	9	307385	2860	1	HMEL037056g1.t1	6	6942231	2350	-1
0	KWMTBOMO05109	9	8129833	2518	-1	SWUPr00117190	10	21700457	2049	-1	SWUSl0093590	21	4160312	2125	1	Tni08505	9	310973	2201	-1	HMEL002650g1.t1	6	6937813	1472	1
0	KWMTBOMO05110	9	8131214	2964	1	SWUPr00117240	10	21758676	3366	-1	SWUSl0093580	21	4159776	2445	-1	Tni08506	9	311246	1721	1	HMEL002651g1.t1	6	6936685	800	-1
0	KWMTBOMO05111	9	8165353	29309	-1	SWUPr00117200	10	21704779	47048	1	SWUSl0093560	21	4104308	47837	1	Tni08507	9	347609	30719	-1	HMEL037054g1.t2	6	6911268	19304	1
0	KWMTBOMO05112	9	8181844	1128	1	SWUPr00117260	10	21764423	855	-1	SWUSl0093540	21	4097337	1046	1	Tni08510	9	353983	3293	-1	HMEL002656g1.t1	6	6904705	1048	1
0	KWMTBOMO05113	9	8187513	3442	-1	SWUPr00117250	10	21759467	2107	1	SWUSl0093550	21	4103330	3059	-1	Tni08509	9	348101	3008	1	HMEL002655g1.t1	6	6910326	3090	-1
0	KWMTBOMO05137	9	8781403	3503	1	SWUPr00117390	10	22367063	7267	1	SWUSl0093450	21	3642437	10486	-1	Tni08530	9	932526	4464	1	HMEL003208-RA	6	6462834	5368	-1
92	KWMTBOMO05139	9	8799613	9231	1	SWUPr00117410	10	22391339	17165	1	SWUSl0095080	21	8400863	5781	-1	Tni03690	9	5319822	8504	-1	HMEL003206g1.t1	6	6448456	3685	-1
92	KWMTBOMO05141	9	8832112	2893	-1	SWUPr00117420	10	22429709	2504	-1	SWUSl0095060	21	8383725	2465	1	Tni03687	9	5299015	2471	1	HMEL002772g1.t1	6	6420502	2462	-1
92	KWMTBOMO05150	9	9051667	7955	-1	SWUPr00117470	10	22644024	8494	-1	SWUSl0094980	21	8172329	5473	1	Tni03677	9	5131401	5117	1	HMEL002778g2.t1	6	6293439	4352	1
0	KWMTBOMO05152	9	9105157	40648	-1	SWUPr00117480	10	22685917	34004	-1	SWUSl0095350	21	9572610	26373	1	Tni03824	9	9080088	28158	-1	HMEL005347g2.t1	6	6270191	8072	1
0	KWMTBOMO05153	9	9142428	3012	1	SWUPr00117490	10	22725280	1866	1	SWUSl0095340	21	9550423	1742	-1	Tni03825	9	9103646	4841	1	HMEL005348g1.t1	6	6240442	1282	1
0	KWMTBOMO05154	9	9157027	10507	-1	SWUPr00117500	10	22737376	8849	-1	SWUSl0095330	21	9535318	12106	1	Tni03826	9	9115943	12166	-1	HMEL005349g1.t1	6	6237192	1843	1
0	KWMTBOMO05155	9	9191358	7147	1	SWUPr00117510	10	22750661	803	-1	SWUSl0095310	21	9485444	6123	-1	Tni03827	9	9116029	22792	1	HMEL005350g1.t1	6	6233635	1047	-1
93	KWMTBOMO05163	9	9315257	13400	-1	SWUPr00117550	10	22831927	11126	-1	SWUSl0095270	21	9391788	12601	1	Tni03831	9	9222761	10089	-1	HMEL005352g1.t1	6	6202347	8009	1
93	KWMTBOMO05170	9	9695430	9621	1	SWUPr00117590	10	23207061	8996	1	SWUSl0095240	21	9042463	3461	-1	Tni03835	9	9539720	13149	1	HMEL005357g1.t1	6	6006128	8856	-1
93	KWMTBOMO05178	9	9858218	5638	1	SWUPr00117640	10	23360192	6331	1	SWUSl0095200	21	8908349	9149	-1	Tni03839	9	9680988	8046	1	HMEL005362g1.t1	6	5915780	5339	-1
93	KWMTBOMO05181	9	10001797	8882	-1	SWUPr00117670	10	23503013	7368	-1	SWUSl0095180	21	8765844	15338	1	Tni03841	9	9822150	20855	-1	HMEL005364g1.t1	6	5831199	6148	1
0	KWMTBOMO05184	9	10185415	28385	1	SWUPr00117710	10	23657496	27159	1	SWUSl0094620	21	7326890	37397	-1	Tni03847	9	9973116	21721	1	HMEL012824g1.t1	6	5710857	13019	-1
0	KWMTBOMO05190	9	10600395	1493	-1	SWUPr00117790	10	24114258	1920	-1	SWUSl0094810	21	7818438	11728	-1	Tni03662	9	4906908	1874	-1	HMEL004098g1.t1	6	5481412	1948	1
0	KWMTBOMO05193	9	10629326	2128	1	SWUPr00118250	10	25140423	2407	-1	SWUSl0094840	21	7833266	1047	1	Tni03666	9	4917932	2109	1	HMEL008901g1.t1	6	3693168	1157	1
0	KWMTBOMO05194	9	10632586	32082	1	SWUPr00118240	10	25135281	40293	-1	SWUSl0094850	21	7835352	20475	1	Tni03667	9	4920100	22039	1	HMEL008900g1.t1	6	3695675	16976	1
0	KWMTBOMO05195	9	10687905	15194	-1	SWUPr00118230	10	25086059	4499	1	SWUSl0094860	21	7875331	12860	-1	Tni03668	9	4947696	6374	-1	HMEL008899g1.t1	6	3730634	11742	-1
0	KWMTBOMO05199	9	10775806	1297	1	SWUPr00120840	11	2572000	2870	-1	SWUSl0058260	13	4273824	103115	1	Tni10098	30	2155908	4659	-1	HMEL002732g1.t1	17	14638497	2169	-1
94	KWMTBOMO05203	9	10896285	3664	1	SWUPr00118050	10	24779964	1290	-1	SWUSl0094940	21	8117364	12489	1	Tni03672	9	5096453	2006	1	HMEL037003g1.t1	6	3919507	1209	1
94	KWMTBOMO05204	9	10902724	2758	-1	SWUPr00118040	10	24776845	1736	1	SWUSl0094950	21	8131344	1371	-1	Tni03673	9	5099291	1384	-1	HMEL037004g1.t1	6	3922380	1441	-1
94	KWMTBOMO05206	9	10919345	19634	1	SWUPr00118000	10	24689474	40289	1	SWUSl0094970	21	8146164	23200	1	Tni03675	9	5109134	21337	1	HMEL008894-RA	6	3840113	19467	1
95	KWMTBOMO05209	9	11066745	15562	1	SWUPr00117950	10	24561098	19131	-1	SWUSl0095560	21	10040173	9408	-1	Tni03819	9	8983960	8062	-1	HMEL037076g1.t1	6	7715001	9001	-1
95	KWMTBOMO05212	9	11201034	10816	1	SWUPr00117870	10	24402970	22062	-1	SWUSl0095500	21	9889172	9063	-1	Tni03813	9	8861816	6619	-1	HMEL037071g1.t1	6	7626919	9945	-1
95	KWMTBOMO05215	9	11260274	5043	1	SWUPr00117840	10	24323077	4595	-1	SWUSl0095470	21	9839340	3190	-1	Tni03810	9	8823668	4080	-1	HMEL015774g1.t1	6	7580720	3310	-1
95	KWMTBOMO05217	9	11300064	7111	1	SWUPr00117820	10	24265633	16245	-1	SWUSl0095450	21	9806286	17338	-1	Tni03808	9	8797117	12910	-1	HMEL015772g1.t1	6	7542407	7865	-1
95	KWMTBOMO05225	9	11402654	32295	1	SWUPr00117800	10	24205243	54916	-1	SWUSl0095420	21	9741138	46907	-1	Tni03804	9	8747225	42326	-1	HMEL037068g1.t1	6	7493996	46729	-1
0	KWMTBOMO05229	9	11560271	4010	1	SWUPr00118590	10	25805553	10972	-1	SWUSl0096010	21	10898150	4254	-1	Tni03800	9	8613817	4200	-1	HMEL014675g1.t1	6	7381361	4507	-1
0	KWMTBOMO05230	9	11569031	70612	1	SWUPr00118580	10	25767417	44840	-1	SWUSl0096000	21	10892304	50079	-1	Tni03799	9	8608687	40725	-1	HMEL014673g1.t1	6	7362519	27271	-1
0	KWMTBOMO05231	9	11646990	3668	-1	SWUPr00118570	10	25712163	3377	1	SWUSl0095980	21	10825282	12673	1	Tni03798	9	8561611	3377	1	HMEL022558-RA	6	7325908	5581	1
0	KWMTBOMO05232	9	11650601	7628	1	SWUPr00118540	10	25710959	19016	-1	SWUSl0095990	21	10832868	6983	-1	Tni03797	9	8560118	7982	-1	HMEL014671g1.t1	6	7325523	7319	-1
0	KWMTBOMO05233	9	11676870	17511	-1	SWUPr00118530	10	25671840	18156	1	SWUSl0095970	21	10805537	18911	1	Tni03796	9	8540551	11834	1	HMEL014670g1.t1	6	7304962	12032	1
0	KWMTBOMO05234	9	11680281	2631	1	SWUPr00118520	10	25671119	3128	-1	SWUSl0095960	21	10804909	2876	-1	Tni03795	9	8539360	3374	-1	HMEL014669g1.t1	6	7303570	2574	-1
0	KWMTBOMO05237	9	11796101	13471	1	SWUPr00118500	10	25582473	12413	-1	SWUSl0095910	21	10725853	8676	-1	Tni03792	9	8525332	64363	-1	HMEL014666g1.t1	6	7259098	7445	-1
0	KWMTBOMO05248	9	12019934	9421	-1	SWUPr00118450	10	25380299	5985	1	SWUSl0095870	21	10619832	9473	1	Tni03788	9	8373296	3712	1	HMEL011557g1.t1	6	7164138	5158	1
0	KWMTBOMO05250	9	12035535	16650	1	SWUPr00118430	10	25366751	15119	-1	SWUSl0095860	21	10590363	8999	-1	Tni03786	9	8357511	8556	-1	HMEL037063g1.t1	6	7158995	8206	-1
0	KWMTBOMO05251	9	12058304	3806	-1	SWUPr00118420	10	25344582	4233	1	SWUSl0095850	21	10578706	1459	1	Tni03785	9	8347340	2490	1	HMEL037062g1.t1	6	7148687	1224	1
0	KWMTBOMO05256	9	12160284	11849	-1	SWUPr00118370	10	25238988	18117	1	SWUSl0095810	21	10511858	9434	1	Tni03780	9	8293148	7072	1	HMEL002638g1.t1	6	7074412	8083	1
0	KWMTBOMO05258	9	12175815	4302	1	SWUPr00118360	10	25222465	4918	-1	SWUSl0095790	21	10507358	3074	-1	Tni03778	9	8289625	4715	-1	HMEL037060g1.t1	6	7067533	3874	-1
96	KWMTBOMO05262	9	12221834	13782	-1	SWUPr00118640	10	25877670	35283	-1	SWUSl0095750	21	10487177	8376	1	Tni03775	9	8270560	8394	1	HMEL037081g1.t1	6	7787271	12269	-1
96	KWMTBOMO05266	9	12260764	973	-1	SWUPr00118660	10	25921459	854	-1	SWUSl0095730	21	10462832	492	1	Tni03772	9	8251141	887	1	HMEL016069g1.t1	6	7806069	800	-1
96	KWMTBOMO05269	9	12447264	1770	1	SWUPr00118690	10	26115887	4260	1	SWUSl0095710	21	10339888	3842	-1	Tni03770	9	8141504	4212	-1	HMEL037088g1.t1	6	7940123	3373	1
96	KWMTBOMO05270	9	12455093	3558	-1	SWUPr00118700	10	26130115	5706	-1	SWUSl0095700	21	10328170	4193	1	Tni03769	9	8130677	5404	1	HMEL021638g1.t1	6	7949510	4515	-1
96	KWMTBOMO05271	9	12491393	32356	-1	SWUPr00118710	10	26145798	9990	-1	SWUSl0095690	21	10261656	57557	1	Tni03768	9	8107328	21581	1	HMEL021638g2.t1	6	7962453	10080	-1
0	KWMTBOMO05272	9	12570903	29238	-1	SWUPr00118720	10	26286577	27344	-1	SWUSl0095680	21	10218706	19448	1	Tni03766	9	8053061	8387	1	HMEL004766g1.t1	6	8004423	14695	-1
0	KWMTBOMO05273	9	12572314	2038	1	SWUPr00118730	10	26294886	813	1	SWUSl0095670	21	10217898	1249	-1	Tni03764	9	8052127	3035	-1	HMEL037090g1.t1	6	8005752	1440	1
0	KWMTBOMO05274	9	12589513	14217	-1	SWUPr00118740	10	26297498	1085	-1	SWUSl0095660	21	10212652	3630	1	Tni03765	9	8049203	1116	1	HMEL037091g1.t1	6	8007882	539	-1
0	KWMTBOMO05276	9	12600663	1336	-1	SWUPr00118750	10	26304526	1091	-1	SWUSl0095650	21	10208211	931	1	Tni03763	9	8044605	2394	1	HMEL004763g1.t1	6	8013007	1020	-1
0	KWMTBOMO05280	9	12652283	1475	-1	SWUPr00118780	10	26383635	2526	1	SWUSl0095600	21	10157669	962	-1	Tni03757	9	7998403	2259	-1	HMEL037093g1.t1	6	8057622	919	1
0	KWMTBOMO05281	9	12652994	3575	1	SWUPr00118770	10	26382509	6140	-1	SWUSl0095610	21	10158933	6066	1	Tni03758	9	7998793	6264	1	HMEL004760g1.t1	6	8056180	2704	-1
0	KWMTBOMO05297	9	13281968	13325	1	SWUPr00119080	10	27947462	19758	-1	SWUSl0096290	21	11909900	75858	-1	Tni03748	9	7622744	66480	-1	HMEL016162g1.t1	6	8418929	7844	1
0	KWMTBOMO05299	9	13315957	15754	-1	SWUPr00119070	10	27905882	10407	1	SWUSl0096280	21	11815500	11449	1	Tni03747	9	7543330	11869	1	HMEL015484g1.t1	6	8500791	10157	-1
0	KWMTBOMO05300	9	13319008	3199	1	SWUPr00119060	10	27893205	4869	-1	SWUSl0096270	21	11814385	4246	-1	Tni03746	9	7542705	5237	-1	HMEL015483g1.t1	6	8501819	1709	1
0	KWMTBOMO05303	9	13477157	11566	-1	SWUPr00119010	10	27693288	8139	1	SWUSl0096230	21	11691168	5698	1	Tni03742	9	7416368	11937	1	HMEL015997g1.t1	6	8625563	9375	-1
0	KWMTBOMO05318	9	13666827	4790	-1	SWUPr00118960	10	27477195	34849	1	SWUSl0096170	21	11597212	3920	1	Tni03736	9	7337224	2921	1	HMEL005457g1.t1	6	8690948	2623	-1
0	KWMTBOMO05319	9	13776208	40202	1	SWUPr00118940	10	27347998	34835	-1	SWUSl0096160	21	11546337	84757	-1	Tni03734	9	7292907	63636	-1	HMEL037117g1.t1	6	8726018	48856	1
97	KWMTBOMO05320	9	13821688	5011	1	SWUPr00118930	10	27306253	13400	-1	SWUSl0096150	21	11458944	4428	-1	Tni03733	9	7228998	2524	-1	HMEL037118g1.t1	6	8777311	4126	1
97	KWMTBOMO05322	9	13871148	7731	1	SWUPr00118900	10	27232059	1583	-1	SWUSl0096120	21	11410174	1574	-1	Tni03731	9	7189683	1580	-1	HMEL037120g1.t1	6	8820068	1586	1
97	KWMTBOMO05324	9	14083297	11610	-1	SWUPr00118860	10	27035835	6523	1	SWUSl0096320	21	12023397	8345	-1	Tni03730	9	7070598	4576	-1	HMEL037122g1.t1	6	8973202	12695	-1
0	KWMTBOMO05328	9	14514876	3379	-1	SWUPr00119170	10	28231451	5344	-1	SWUSl0096350	21	12473843	3293	-1	Tni03726	9	6814500	4052	1	HMEL037125g1.t1	6	9178759	5285	1
0	KWMTBOMO05329	9	14515997	16297	1	SWUPr00119160	10	28223921	16611	1	SWUSl0096360	21	12478666	14181	1	Tni03725	9	6813006	10194	-1	HMEL008647g1.t1	6	9178603	8323	-1
98	KWMTBOMO05331	9	14639016	19836	-1	SWUPr00119200	10	28424615	126957	-1	SWUSl0096380	21	12682655	65455	-1	Tni03722	9	6678792	58895	1	HMEL015565g1.t1	6	9284760	57948	-1
98	KWMTBOMO05344	9	15158975	6600	-1	SWUPr00119290	10	28937321	13348	-1	SWUSl0096480	21	13081378	5346	-1	Tni03716	9	6402574	5844	1	HMEL004535g1.t1	6	9647836	5962	-1
98	KWMTBOMO05346	9	15233756	7919	1	SWUPr00119300	10	29040944	9273	1	SWUSl0096500	21	13143175	8227	1	Tni03714	9	6358881	11124	-1	HMEL009152-RA	6	9693947	4078	1
0	KWMTBOMO05348	9	15283516	7135	1	SWUPr00119310	10	29054642	8251	1	SWUSl0096510	21	13157906	4336	1	Tni03902	9	11584117	5724	-1	HMEL037137g1.t1	6	9701882	4550	1
99	KWMTBOMO05356	9	15428755	7569	-1	SWUPr00119400	10	29278531	9357	-1	SWUSl0096620	21	13370419	3713	-1	Tni03909	9	11705794	4281	-1	HMEL014657g1.t1	6	9797388	4575	-1
99	KWMTBOMO05359	9	15487256	2137	1	SWUPr00119440	10	29343522	1415	1	SWUSl0096660	21	13405612	1427	1	Tni03913	9	11741652	1439	1	HMEL037146g1.t1	6	9829002	1421	1
99	KWMTBOMO05361	9	15507386	29714	1	SWUPr00119460	10	29415981	8665	1	SWUSl0096680	21	13422781	20972	1	Tni03915	9	11773393	4375	1	HMEL037148g1.t1	6	9866650	5646	1
99	KWMTBOMO05363	9	15584614	6071	-1	SWUPr00119480	10	29482402	7501	-1	SWUSl0096700	21	13479163	4269	-1	Tni03917	9	11809936	7113	-1	HMEL013775g1.t1	6	9906215	3889	-1
99	KWMTBOMO05366	9	15671844	6678	-1	SWUPr00119540	10	29563849	3832	-1	SWUSl0096720	21	13523643	8955	-1	Tni03919	9	11851475	5076	-1	HMEL017755g1.t1	6	9955101	5327	-1
99	KWMTBOMO05371	9	15707915	1506	1	SWUPr00119610	10	29716014	1198	1	SWUSl0096760	21	13547945	1258	1	Tni03925	9	11881557	1848	1	HMEL017751g1.t1	6	9975785	1525	1
99	KWMTBOMO05378	9	15981884	4874	1	SWUPr00119710	10	30113827	8221	1	SWUSl0096830	21	13725835	3875	1	Tni03931	9	12054179	3041	1	HMEL037155g1.t1	6	10129616	3691	1
99	KWMTBOMO05384	9	16552004	20582	1	SWUPr00119770	10	30635389	28839	1	SWUSl0096870	21	14049325	19304	1	Tni03933	9	12354108	4969	1	HMEL020446g1.t1	6	10526058	11325	-1
99	KWMTBOMO05386	9	16578904	2981	1	SWUPr00119790	10	30670247	4892	1	SWUSl0096900	21	14089397	3418	1	Tni03937	9	12367059	2308	1	HMEL020449g1.t1	6	10496404	3506	1
100	KWMTBOMO05392	10	23566	2438	1	SWUPr00017930	2	15245629	12694	1	SWUSl0065360	14	14688244	4640	1	Tni11485	10	9349	2846	1	HMEL006670g1.t1	20	24818	2965	1
