block_id	Bm_gene	Bm_chrf	Bm_statrtsite	Bm_length	Bm_sign	Pr_gene	Pr_chrf	Pr_statrtsite	Pr_length	Pr_sign
0	KWMTBOMO05250	9	12035535	16650	1	SWUPr00118430	10	25366751	15119	-1
0	KWMTBOMO05251	9	12058304	3806	-1	SWUPr00118420	10	25344582	4233	1
0	KWMTBOMO05256	9	12160284	11849	-1	SWUPr00118370	10	25238988	18117	1
0	KWMTBOMO05258	9	12175815	4302	1	SWUPr00118360	10	25222465	4918	-1
96	KWMTBOMO05262	9	12221834	13782	-1	SWUPr00118640	10	25877670	35283	-1
96	KWMTBOMO05266	9	12260764	973	-1	SWUPr00118660	10	25921459	854	-1
96	KWMTBOMO05269	9	12447264	1770	1	SWUPr00118690	10	26115887	4260	1
96	KWMTBOMO05270	9	12455093	3558	-1	SWUPr00118700	10	26130115	5706	-1
96	KWMTBOMO05271	9	12491393	32356	-1	SWUPr00118710	10	26145798	9990	-1
0	KWMTBOMO05272	9	12570903	29238	-1	SWUPr00118720	10	26286577	27344	-1
0	KWMTBOMO05273	9	12572314	2038	1	SWUPr00118730	10	26294886	813	1
0	KWMTBOMO05274	9	12589513	14217	-1	SWUPr00118740	10	26297498	1085	-1
0	KWMTBOMO05276	9	12600663	1336	-1	SWUPr00118750	10	26304526	1091	-1
0	KWMTBOMO05280	9	12652283	1475	-1	SWUPr00118780	10	26383635	2526	1
0	KWMTBOMO05281	9	12652994	3575	1	SWUPr00118770	10	26382509	6140	-1
0	KWMTBOMO05297	9	13281968	13325	1	SWUPr00119080	10	27947462	19758	-1
0	KWMTBOMO05299	9	13315957	15754	-1	SWUPr00119070	10	27905882	10407	1
0	KWMTBOMO05300	9	13319008	3199	1	SWUPr00119060	10	27893205	4869	-1
0	KWMTBOMO05303	9	13477157	11566	-1	SWUPr00119010	10	27693288	8139	1
0	KWMTBOMO05318	9	13666827	4790	-1	SWUPr00118960	10	27477195	34849	1
0	KWMTBOMO05319	9	13776208	40202	1	SWUPr00118940	10	27347998	34835	-1
97	KWMTBOMO05320	9	13821688	5011	1	SWUPr00118930	10	27306253	13400	-1
97	KWMTBOMO05322	9	13871148	7731	1	SWUPr00118900	10	27232059	1583	-1
97	KWMTBOMO05324	9	14083297	11610	-1	SWUPr00118860	10	27035835	6523	1
0	KWMTBOMO05328	9	14514876	3379	-1	SWUPr00119170	10	28231451	5344	-1
0	KWMTBOMO05329	9	14515997	16297	1	SWUPr00119160	10	28223921	16611	1
98	KWMTBOMO05331	9	14639016	19836	-1	SWUPr00119200	10	28424615	126957	-1
98	KWMTBOMO05344	9	15158975	6600	-1	SWUPr00119290	10	28937321	13348	-1
98	KWMTBOMO05346	9	15233756	7919	1	SWUPr00119300	10	29040944	9273	1
0	KWMTBOMO05348	9	15283516	7135	1	SWUPr00119310	10	29054642	8251	1
99	KWMTBOMO05356	9	15428755	7569	-1	SWUPr00119400	10	29278531	9357	-1
99	KWMTBOMO05359	9	15487256	2137	1	SWUPr00119440	10	29343522	1415	1
99	KWMTBOMO05361	9	15507386	29714	1	SWUPr00119460	10	29415981	8665	1
99	KWMTBOMO05363	9	15584614	6071	-1	SWUPr00119480	10	29482402	7501	-1
99	KWMTBOMO05366	9	15671844	6678	-1	SWUPr00119540	10	29563849	3832	-1
99	KWMTBOMO05371	9	15707915	1506	1	SWUPr00119610	10	29716014	1198	1
99	KWMTBOMO05378	9	15981884	4874	1	SWUPr00119710	10	30113827	8221	1
99	KWMTBOMO05384	9	16552004	20582	1	SWUPr00119770	10	30635389	28839	1
99	KWMTBOMO05386	9	16578904	2981	1	SWUPr00119790	10	30670247	4892	1
100	KWMTBOMO05392	10	23566	2438	1	SWUPr00017930	2	15245629	12694	1
100	KWMTBOMO05393	10	34205	2682	-1	SWUPr00017940	2	15267077	6290	-1
100	KWMTBOMO05395	10	88245	1883	-1	SWUPr00018010	2	15310747	9263	-1
101	KWMTBOMO05399	10	524726	4278	1	SWUPr00018100	2	15670717	71342	1
0	KWMTBOMO05400	10	546005	12167	-1	SWUPr00018120	2	15760559	9665	-1
0	KWMTBOMO05401	10	549406	2469	1	SWUPr00018140	2	15787344	2411	1
0	KWMTBOMO05402	10	567985	13184	-1	SWUPr00018160	2	15838535	44978	-1
0	KWMTBOMO05404	10	613705	5875	-1	SWUPr00018190	2	15845659	6073	-1
101	KWMTBOMO05407	10	1002046	4580	1	SWUPr00018220	2	16256778	6840	1
101	KWMTBOMO05408	10	1162955	1105	-1	SWUPr00018230	2	16389761	813	-1
102	KWMTBOMO05410	10	1296231	866	1	SWUPr00018240	2	16487091	746	1
102	KWMTBOMO05412	10	1386280	6655	-1	SWUPr00018260	2	16624153	39664	-1
102	KWMTBOMO05416	10	1542131	1102	1	SWUPr00018300	2	16730496	1040	1
102	KWMTBOMO05420	10	1597051	11104	1	SWUPr00018330	2	16760559	31166	1
102	KWMTBOMO05429	10	1880336	3151	1	SWUPr00018390	2	17074072	2549	1
102	KWMTBOMO05435	10	2206073	23187	1	SWUPr00018450	2	17398608	26874	1
0	KWMTBOMO05436	10	2262812	22238	-1	SWUPr00018470	2	17457282	2806	-1
0	KWMTBOMO05438	10	2331853	9132	1	SWUPr00018480	2	17528052	7670	1
102	KWMTBOMO05439	10	2343733	3391	1	SWUPr00018490	2	17544546	4510	1
0	KWMTBOMO05445	10	2454272	5503	-1	SWUPr00018530	2	17655658	9437	-1
0	KWMTBOMO05446	10	2459863	9041	1	SWUPr00018540	2	17659161	8698	1
102	KWMTBOMO05447	10	2469963	2004	1	SWUPr00018550	2	17669720	2547	1
103	KWMTBOMO05452	10	2512525	11566	1	SWUPr00018650	2	17724461	3053	1
103	KWMTBOMO05455	10	2558345	17746	1	SWUPr00018670	2	17765729	25043	1
103	KWMTBOMO05461	10	2833714	15808	-1	SWUPr00018760	2	18024135	4741	-1
103	KWMTBOMO05469	10	2971790	3881	-1	SWUPr00018830	2	18175225	4256	-1
103	KWMTBOMO05473	10	3006231	7215	1	SWUPr00018860	2	18208047	25737	1
103	KWMTBOMO05474	10	3017490	2462	-1	SWUPr00018870	2	18240610	3174	-1
0	KWMTBOMO05476	10	3047130	2310	-1	SWUPr00018890	2	18272723	2222	-1
0	KWMTBOMO05478	10	3054690	2022	-1	SWUPr00018900	2	18281842	3458	-1
0	KWMTBOMO05480	10	3094620	34725	-1	SWUPr00018930	2	18321553	5169	-1
0	KWMTBOMO05481	10	3096880	1171	-1	SWUPr00018950	2	18372560	935	-1
0	KWMTBOMO05482	10	3099091	3953	1	SWUPr00018960	2	18379070	2279	1
0	KWMTBOMO05483	10	3112900	8800	-1	SWUPr00018970	2	18393910	10802	-1
0	KWMTBOMO05484	10	3113671	15321	1	SWUPr00018990	2	18417305	7289	1
0	KWMTBOMO05488	10	3381367	13072	1	SWUPr00019000	2	18649023	10168	1
0	KWMTBOMO05490	10	3455537	3530	1	SWUPr00019010	2	18694678	7160	1
0	KWMTBOMO05498	10	3555516	6545	-1	SWUPr00019040	2	18760725	5812	-1
0	KWMTBOMO05503	10	3737182	18558	-1	SWUPr00019080	2	18944006	22114	-1
0	KWMTBOMO05504	10	3743983	57300	1	SWUPr00019090	2	18954041	55233	1
0	KWMTBOMO05509	10	3867033	3854	1	SWUPr00019150	2	19078520	7799	1
0	KWMTBOMO05512	10	3888343	48555	1	SWUPr00019180	2	19106615	59923	1
0	KWMTBOMO05514	10	4009753	1784	1	SWUPr00017850	2	14824306	1631	-1
0	KWMTBOMO05515	10	4016223	17262	1	SWUPr00017820	2	14809935	21754	-1
104	KWMTBOMO05516	10	4060492	22282	-1	SWUPr00017800	2	14765834	5365	1
104	KWMTBOMO05517	10	4093693	5955	1	SWUPr00017780	2	14711330	7475	-1
104	KWMTBOMO05518	10	4109133	990	1	SWUPr00017770	2	14692675	863	-1
104	KWMTBOMO05519	10	4112643	722	1	SWUPr00017760	2	14687173	692	-1
105	KWMTBOMO05524	10	4224618	1902	1	SWUPr00017710	2	14588126	1996	1
0	KWMTBOMO05527	10	4275258	2929	1	SWUPr00017600	2	14358728	3233	-1
105	KWMTBOMO05531	10	4308637	7741	-1	SWUPr00017470	2	14286909	9693	-1
105	KWMTBOMO05534	10	4351868	3710	1	SWUPr00017550	2	14332977	2354	1
0	KWMTBOMO05535	10	4365347	8408	-1	SWUPr00017570	2	14348792	12921	-1
0	KWMTBOMO05537	10	4370517	2546	-1	SWUPr00017580	2	14352356	1114	-1
0	KWMTBOMO05538	10	4371308	816	1	SWUPr00017450	2	14268871	943	1
105	KWMTBOMO05539	10	4378237	2265	-1	SWUPr00017460	2	14272373	1749	-1
105	KWMTBOMO05541	10	4407837	19103	-1	SWUPr00017420	2	14239284	21836	1
0	KWMTBOMO05542	10	4461657	7811	-1	SWUPr00017410	2	14151308	16939	1
0	KWMTBOMO05546	10	4501188	26847	1	SWUPr00017400	2	14147298	19982	-1
105	KWMTBOMO05547	10	4583967	23144	-1	SWUPr00017380	2	13971556	8808	-1
105	KWMTBOMO05553	10	5001072	4660	1	SWUPr00017310	2	13749568	84351	-1
105	KWMTBOMO05555	10	5012212	4175	1	SWUPr00017290	2	13653485	2133	-1
105	KWMTBOMO05556	10	5030701	14144	-1	SWUPr00017280	2	13637061	14005	1
0	KWMTBOMO05561	10	5116481	2530	-1	SWUPr00017190	2	13487124	1457	1
0	KWMTBOMO05562	10	5125841	6657	-1	SWUPr00017170	2	13460771	4305	1
0	KWMTBOMO05564	10	5135092	3502	1	SWUPr00017140	2	13449801	6671	-1
0	KWMTBOMO05565	10	5201541	57738	-1	SWUPr00017120	2	13435732	54091	-1
0	KWMTBOMO05567	10	5206642	1682	1	SWUPr00017100	2	13365988	1247	-1
0	KWMTBOMO05568	10	5239461	30398	-1	SWUPr00017070	2	13328229	33810	1
0	KWMTBOMO05571	10	5267822	2971	1	SWUPr00017060	2	13286812	3024	-1
0	KWMTBOMO05572	10	5274451	3345	-1	SWUPr00017050	2	13280538	2816	1
0	KWMTBOMO05577	10	5296702	9602	1	SWUPr00017000	2	13256108	1036	-1
105	KWMTBOMO05583	10	5388259	5377	-1	SWUPr00016950	2	13164587	8375	1
105	KWMTBOMO05588	10	5439429	21568	-1	SWUPr00016930	2	13110109	21269	1
0	KWMTBOMO05591	10	5467739	9057	-1	SWUPr00016910	2	13079171	10861	1
0	KWMTBOMO05592	10	5468890	4934	1	SWUPr00016900	2	13076293	2973	-1
0	KWMTBOMO05593	10	5476740	4004	1	SWUPr00016890	2	13071561	2481	-1
105	KWMTBOMO05594	10	5528219	43528	-1	SWUPr00016880	2	13043131	22059	1
105	KWMTBOMO05595	10	5639769	38785	-1	SWUPr00016860	2	12975591	7315	1
105	KWMTBOMO05597	10	5767431	1487	-1	SWUPr00016840	2	12848264	1421	1
105	KWMTBOMO05599	10	5786721	8002	-1	SWUPr00016820	2	12830093	8393	1
105	KWMTBOMO05600	10	5789942	13538	1	SWUPr00016810	2	12824872	15655	-1
0	KWMTBOMO05601	10	5857701	53297	-1	SWUPr00016800	2	12796375	8062	1
105	KWMTBOMO05607	10	6200634	10512	-1	SWUPr00016720	2	12384359	9898	1
105	KWMTBOMO05609	10	6262055	32854	1	SWUPr00016700	2	12321351	43455	-1
0	KWMTBOMO05610	10	6300165	869	1	SWUPr00016680	2	12270701	1069	-1
0	KWMTBOMO05611	10	6302654	1576	-1	SWUPr00016670	2	12268933	458	1
0	KWMTBOMO05612	10	6305755	5001	1	SWUPr00016660	2	12265597	4704	-1
105	KWMTBOMO05615	10	6396794	10153	-1	SWUPr00016620	2	12166856	18838	1
105	KWMTBOMO05617	10	6473655	14445	1	SWUPr00016590	2	12112344	11629	-1
105	KWMTBOMO05620	10	6570619	2349	1	SWUPr00016580	2	12007227	1463	-1
0	KWMTBOMO05622	10	6584188	6415	-1	SWUPr00016560	2	11995653	3823	1
0	KWMTBOMO05623	10	6589129	8231	1	SWUPr00016550	2	11990429	11059	-1
0	KWMTBOMO05624	10	6601758	2007	-1	SWUPr00016540	2	11974967	2831	1
0	KWMTBOMO05625	10	6603499	19252	1	SWUPr00016530	2	11973635	20688	-1
105	KWMTBOMO05633	10	6924393	6565	1	SWUPr00016450	2	11615696	6418	-1
105	KWMTBOMO05635	10	6995123	7133	1	SWUPr00016410	2	11521493	2815	-1
105	KWMTBOMO05636	10	7006442	3961	-1	SWUPr00016400	2	11512182	3818	1
105	KWMTBOMO05645	10	7155553	1712	1	SWUPr00016340	2	11368509	38878	-1
105	KWMTBOMO05647	10	7164583	5424	1	SWUPr00016320	2	11319368	6515	-1
0	KWMTBOMO05649	10	7371932	14015	-1	SWUPr00016290	2	11083247	13276	1
0	KWMTBOMO05651	10	7415403	898	1	SWUPr00016280	2	11048237	797	-1
0	KWMTBOMO05652	10	7425082	3121	-1	SWUPr00016270	2	11043607	932	1
0	KWMTBOMO05653	10	7431073	4260	1	SWUPr00016260	2	11038649	2661	-1
0	KWMTBOMO05654	10	7442172	3208	-1	SWUPr00016250	2	11030194	5559	1
0	KWMTBOMO05655	10	7445392	1241	-1	SWUPr00016240	2	11024052	1502	1
0	KWMTBOMO05656	10	7448793	4165	1	SWUPr00016230	2	11022339	8957	-1
0	KWMTBOMO05660	10	7493102	2755	-1	SWUPr00016200	2	10966577	2051	1
0	KWMTBOMO05665	10	7540093	8063	1	SWUPr00016150	2	10920267	12411	-1
0	KWMTBOMO05666	10	7557142	7928	-1	SWUPr00016140	2	10893927	10736	1
0	KWMTBOMO05667	10	7558423	5355	1	SWUPr00016130	2	10890801	5910	-1
0	KWMTBOMO05669	10	7573172	2499	-1	SWUPr00016110	2	10877076	4218	1
0	KWMTBOMO05670	10	7577233	7030	1	SWUPr00016100	2	10875678	8136	-1
105	KWMTBOMO05672	10	7812168	2757	1	SWUPr00016020	2	10596992	446	-1
0	KWMTBOMO05674	10	7858347	29253	-1	SWUPr00016000	2	10534772	38325	1
0	KWMTBOMO05675	10	7868767	5672	-1	SWUPr00015990	2	10526442	3890	1
106	KWMTBOMO05678	10	7918247	1653	-1	SWUPr00015950	2	10472744	1235	1
106	KWMTBOMO05680	10	8036458	33952	1	SWUPr00015930	2	10317191	16546	-1
106	KWMTBOMO05683	10	8165422	9318	1	SWUPr00015900	2	10208057	6126	-1
106	KWMTBOMO05684	10	8180632	1670	1	SWUPr00015890	2	10194390	1487	-1
106	KWMTBOMO05687	10	8215001	11016	-1	SWUPr00015870	2	10157537	22298	1
106	KWMTBOMO05688	10	8219772	13867	1	SWUPr00015860	2	10154363	17335	-1
0	KWMTBOMO05689	10	8245001	8033	-1	SWUPr00015850	2	10123796	10658	1
106	KWMTBOMO05692	10	8275982	5748	1	SWUPr00015810	2	10085733	3062	-1
107	KWMTBOMO05697	10	8473022	20837	1	SWUPr00015730	2	9870985	28429	-1
107	KWMTBOMO05698	10	8506432	7968	1	SWUPr00015710	2	9836411	14987	-1
107	KWMTBOMO05699	10	8517541	2586	-1	SWUPr00015700	2	9815665	3748	1
107	KWMTBOMO05701	10	8532451	7925	-1	SWUPr00015680	2	9808957	3406	1
0	KWMTBOMO05707	10	8574031	2704	-1	SWUPr00015650	2	9762964	2752	1
0	KWMTBOMO05709	10	8592846	6607	1	SWUPr00015640	2	9760884	7812	-1
107	KWMTBOMO05712	10	8630675	8486	-1	SWUPr00015610	2	9715092	8134	1
0	KWMTBOMO05714	10	8665116	2743	1	SWUPr00015590	2	9670879	4517	-1
108	KWMTBOMO05715	10	8672545	4650	-1	SWUPr00015580	2	9663622	2662	1
0	KWMTBOMO05717	10	8697595	7623	-1	SWUPr00015560	2	9638972	11256	1
0	KWMTBOMO05719	10	8727805	1172	-1	SWUPr00015540	2	9627210	968	1
0	KWMTBOMO05720	10	8752655	21774	-1	SWUPr00015530	2	9599964	22598	1
0	KWMTBOMO05721	10	8753076	6361	1	SWUPr00015510	2	9596454	3431	-1
0	KWMTBOMO05723	10	8805486	3509	1	SWUPr00015490	2	9536715	1944	-1
0	KWMTBOMO05724	10	8813886	14989	1	SWUPr00015480	2	9529263	19717	-1
108	KWMTBOMO05726	10	8853376	4840	1	SWUPr00015460	2	9492460	4066	-1
0	KWMTBOMO05728	10	8904655	13735	-1	SWUPr00015430	2	9437682	13771	1
0	KWMTBOMO05730	10	8933116	12398	1	SWUPr00015410	2	9397233	16197	-1
0	KWMTBOMO05731	10	8947706	3969	1	SWUPr00015400	2	9373533	2284	-1
0	KWMTBOMO05733	10	8990965	13226	-1	SWUPr00015390	2	9318146	26463	1
0	KWMTBOMO05735	10	9011816	29366	1	SWUPr00015370	2	9287416	26064	-1
108	KWMTBOMO05737	10	9051726	5513	1	SWUPr00015340	2	9246445	7528	-1
108	KWMTBOMO05740	10	9089895	5744	1	SWUPr00015310	2	9212820	6721	-1
108	KWMTBOMO05741	10	9113074	12095	-1	SWUPr00015280	2	9177806	11282	1
0	KWMTBOMO05743	10	9125075	12625	1	SWUPr00015270	2	9169580	15406	-1
0	KWMTBOMO05745	10	9226705	12862	1	SWUPr00015250	2	9048965	11009	-1
0	KWMTBOMO05746	10	9240955	25288	1	SWUPr00015240	2	9033499	20920	-1
0	KWMTBOMO05747	10	9287004	20208	-1	SWUPr00015230	2	8987184	19402	1
0	KWMTBOMO05749	10	9303494	7948	-1	SWUPr00015200	2	8965239	6177	1
109	KWMTBOMO05753	10	9401445	14347	1	SWUPr00015090	2	8821651	24306	1
0	KWMTBOMO05755	10	9424724	1505	-1	SWUPr00015110	2	8850752	1156	-1
0	KWMTBOMO05756	10	9427785	10876	1	SWUPr00015070	2	8816551	3328	-1
0	KWMTBOMO05758	10	9479847	2751	-1	SWUPr00015030	2	8783574	4805	1
0	KWMTBOMO05759	10	9483398	2081	1	SWUPr00015020	2	8780430	2586	-1
0	KWMTBOMO05760	10	9487227	1639	-1	SWUPr00015010	2	8773920	2643	1
0	KWMTBOMO05761	10	9493468	1940	1	SWUPr00015000	2	8767551	2438	-1
0	KWMTBOMO05766	10	9618047	46529	-1	SWUPr00014960	2	8641374	53295	1
0	KWMTBOMO05770	10	9639328	3421	1	SWUPr00014930	2	8620951	4202	-1
0	KWMTBOMO05771	10	9661477	18033	-1	SWUPr00014920	2	8601842	12421	1
109	KWMTBOMO05775	10	9754318	7041	1	SWUPr00014900	2	8514247	3377	-1
109	KWMTBOMO05778	10	9828195	3800	-1	SWUPr00014890	2	8427310	10365	1
109	KWMTBOMO05784	10	9887336	6053	1	SWUPr00014830	2	8343854	2351	-1
0	KWMTBOMO05785	10	9961495	37691	-1	SWUPr00014810	2	8284744	27772	1
0	KWMTBOMO05787	10	10020935	4510	-1	SWUPr00014800	2	8191467	5679	1
0	KWMTBOMO05788	10	10022256	5627	1	SWUPr00014790	2	8189486	3158	-1
0	KWMTBOMO05790	10	10059146	88296	1	SWUPr00014780	2	8083051	17925	-1
0	KWMTBOMO05791	10	10154225	4552	-1	SWUPr00014770	2	8055416	5559	1
109	KWMTBOMO05794	10	10220376	7224	1	SWUPr00014720	2	7972465	6362	-1
109	KWMTBOMO05795	10	10231045	2609	-1	SWUPr00014710	2	7962386	2379	1
0	KWMTBOMO05797	10	10329250	6673	-1	SWUPr00014700	2	7867932	10701	1
0	KWMTBOMO05798	10	10337281	15474	1	SWUPr00014690	2	7854855	9854	-1
109	KWMTBOMO05799	10	10364610	9108	-1	SWUPr00014680	2	7833746	7800	1
0	KWMTBOMO05804	10	10460040	2117	-1	SWUPr00014650	2	7714237	1546	1
0	KWMTBOMO05806	10	10470901	5212	1	SWUPr00014630	2	7708139	9397	-1
109	KWMTBOMO05807	10	10488651	1203	1	SWUPr00014620	2	7685613	1215	-1
109	KWMTBOMO05808	10	10553531	24365	1	SWUPr00014600	2	7618612	44204	-1
109	KWMTBOMO05809	10	10636641	1616	1	SWUPr00014590	2	7518093	603	-1
0	KWMTBOMO05811	10	10659710	6328	-1	SWUPr00014560	2	7489592	6482	1
0	KWMTBOMO05812	10	10669121	1181	1	SWUPr00014550	2	7486994	884	-1
109	KWMTBOMO05816	10	10719071	12095	1	SWUPr00014530	2	7442758	1510	-1
0	KWMTBOMO05820	10	10802210	3770	-1	SWUPr00014490	2	7356008	1226	1
0	KWMTBOMO05821	10	10803531	9487	1	SWUPr00014480	2	7348073	15448	-1
109	KWMTBOMO05832	10	11507963	5551	1	SWUPr00014390	2	6562814	4835	1
110	KWMTBOMO05837	10	11744563	2190	1	SWUPr00014330	2	6285698	1730	-1
110	KWMTBOMO05840	10	11867611	6085	1	SWUPr00014320	2	6166437	11278	-1
110	KWMTBOMO05842	10	11939560	46358	-1	SWUPr00014310	2	6127163	4862	1
110	KWMTBOMO05845	10	12120931	13273	1	SWUPr00014280	2	5898338	15624	-1
110	KWMTBOMO05847	10	12461690	4368	-1	SWUPr00014240	2	5545777	3317	1
0	KWMTBOMO05855	10	12603885	27670	-1	SWUPr00014160	2	5377638	24120	1
0	KWMTBOMO05856	10	12605256	2940	1	SWUPr00014150	2	5375828	2493	-1
0	KWMTBOMO05858	10	12618145	3568	-1	SWUPr00014140	2	5356786	10061	1
110	KWMTBOMO05860	10	12645226	15122	1	SWUPr00014120	2	5314366	18647	-1
0	KWMTBOMO05862	10	12828505	16086	-1	SWUPr00014080	2	5094883	28100	1
0	KWMTBOMO05865	10	12989190	6336	-1	SWUPr00014070	2	4961954	5957	1
0	KWMTBOMO05870	10	13007721	8713	1	SWUPr00014060	2	5103124	179824	-1
110	KWMTBOMO05875	10	13092101	19174	1	SWUPr00013970	2	4813152	22705	-1
110	KWMTBOMO05876	10	13153331	3288	1	SWUPr00013960	2	4735479	2904	-1
110	KWMTBOMO05885	10	13456095	3453	-1	SWUPr00013910	2	4430562	3577	1
110	KWMTBOMO05889	10	13503056	5908	1	SWUPr00013890	2	4395597	13228	-1
0	KWMTBOMO05890	10	13528535	18835	-1	SWUPr00013880	2	4359634	19252	1
0	KWMTBOMO05891	10	13534116	1851	1	SWUPr00013860	2	4351232	1530	-1
0	KWMTBOMO05892	10	13566265	25076	-1	SWUPr00013840	2	4309932	27514	1
0	KWMTBOMO05894	10	13576546	19280	1	SWUPr00013820	2	4301846	18423	-1
0	KWMTBOMO05895	10	13603865	7776	-1	SWUPr00013810	2	4275132	7706	1
0	KWMTBOMO05908	10	14199505	34632	-1	SWUPr00013710	2	3784991	24572	1
0	KWMTBOMO05909	10	14227765	21873	-1	SWUPr00013690	2	3747703	25247	1
0	KWMTBOMO05910	10	14229396	7477	1	SWUPr00013680	2	3745436	4394	-1
0	KWMTBOMO05911	10	14263296	27438	1	SWUPr00013670	2	3725787	27842	-1
110	KWMTBOMO05912	10	14297606	1971	1	SWUPr00013660	2	3690668	1535	-1
0	KWMTBOMO05915	10	14357145	9588	-1	SWUPr00013640	2	3630526	13740	1
0	KWMTBOMO05919	10	14391016	6868	1	SWUPr00013620	2	3623489	19985	-1
111	KWMTBOMO05920	10	14406395	5559	-1	SWUPr00013610	2	3592172	8014	1
111	KWMTBOMO05921	10	14407166	7644	1	SWUPr00013600	2	3586880	7177	-1
0	KWMTBOMO05922	10	14417905	936	-1	SWUPr00013590	2	3578360	596	1
111	KWMTBOMO05927	10	14516725	7234	1	SWUPr00013530	2	3481441	2628	-1
0	KWMTBOMO05929	10	14565645	2918	1	SWUPr00013500	2	3422377	2747	-1
0	KWMTBOMO05930	10	14569035	3667	1	SWUPr00013490	2	3419024	29702	-1
0	KWMTBOMO05931	10	14618685	40235	1	SWUPr00013480	2	3378436	28807	-1
0	KWMTBOMO05932	10	14662095	18206	1	SWUPr00013460	2	3337034	9907	-1
111	KWMTBOMO05944	10	15194820	2787	-1	SWUPr00013440	2	2783301	14863	1
111	KWMTBOMO05946	10	15247080	1578	-1	SWUPr00013420	2	2747256	2393	1
111	KWMTBOMO05949	10	15288251	8051	1	SWUPr00013380	2	2710526	7434	-1
112	KWMTBOMO05967	10	15609497	2979	-1	SWUPr00013310	2	2456057	14025	1
112	KWMTBOMO05968	10	15612378	5267	1	SWUPr00013300	2	2455094	4410	-1
0	KWMTBOMO05972	10	15653217	8518	-1	SWUPr00013260	2	2388405	19068	1
0	KWMTBOMO05973	10	15665247	11105	-1	SWUPr00013250	2	2368223	19440	1
0	KWMTBOMO05974	10	15667238	730	1	SWUPr00013240	2	2360371	1132	-1
112	KWMTBOMO05978	10	15704027	17557	-1	SWUPr00013190	2	2317443	17856	1
112	KWMTBOMO05979	10	15708838	1904	1	SWUPr00013180	2	2316869	2084	-1
0	KWMTBOMO05981	10	15726997	6884	-1	SWUPr00013160	2	2293023	14634	1
0	KWMTBOMO05982	10	15733838	3182	1	SWUPr00013150	2	2291089	4414	-1
0	KWMTBOMO05984	10	15767627	4438	-1	SWUPr00013140	2	2262818	8337	1
0	KWMTBOMO05985	10	15770918	5353	1	SWUPr00013130	2	2261557	8249	-1
0	KWMTBOMO05986	10	15798567	9341	-1	SWUPr00013120	2	2239954	2736	1
0	KWMTBOMO05987	10	15804728	5209	1	SWUPr00013110	2	2213993	2699	-1
112	KWMTBOMO05989	10	15854288	6443	1	SWUPr00013100	2	2169298	19383	-1
0	KWMTBOMO05990	10	15870027	1224	-1	SWUPr00013090	2	2138417	2665	1
0	KWMTBOMO05991	10	15876598	5722	1	SWUPr00013080	2	2135866	5276	-1
0	KWMTBOMO05993	10	15898568	13843	1	SWUPr00013070	2	2118183	29547	-1
112	KWMTBOMO05997	10	15934528	10188	1	SWUPr00013030	2	2048257	17887	-1
0	KWMTBOMO05998	10	15950197	2163	-1	SWUPr00013020	2	2025386	377	1
0	KWMTBOMO05999	10	15951308	12869	1	SWUPr00013000	2	2001270	14110	-1
112	KWMTBOMO06000	10	15975027	4134	-1	SWUPr00012990	2	1968376	13600	1
112	KWMTBOMO06003	10	16011361	11046	-1	SWUPr00012960	2	1880758	6223	1
0	KWMTBOMO06006	10	16042611	3316	-1	SWUPr00012940	2	1840265	848	1
0	KWMTBOMO06007	10	16042762	2425	1	SWUPr00012930	2	1838752	701	-1
0	KWMTBOMO06011	10	16068682	13947	1	SWUPr00012900	2	1825050	21940	-1
112	KWMTBOMO06012	10	16088801	1129	-1	SWUPr00012890	2	1798478	845	1
112	KWMTBOMO06016	10	16136242	10671	1	SWUPr00012880	2	1750248	11547	-1
112	KWMTBOMO06017	10	16156622	1653	1	SWUPr00012870	2	1734471	1382	-1
112	KWMTBOMO06022	10	16667872	1034	1	SWUPr00012830	2	1137276	830	-1
0	KWMTBOMO06026	10	16742742	706	1	SWUPr00012820	2	1059716	610	-1
0	KWMTBOMO06027	10	16746961	3464	-1	SWUPr00012810	2	1055239	2939	1
0	KWMTBOMO06028	10	16749032	14653	1	SWUPr00012800	2	1054713	21849	-1
112	KWMTBOMO06029	10	16771981	4098	-1	SWUPr00012790	2	1017215	7275	1
112	KWMTBOMO06030	10	16789011	5745	-1	SWUPr00012770	2	996866	6010	1
112	KWMTBOMO06031	10	16804866	4733	1	SWUPr00012760	2	981692	8062	-1
0	KWMTBOMO06034	10	16836815	6101	-1	SWUPr00012720	2	939832	4600	1
0	KWMTBOMO06035	10	16843136	1237	1	SWUPr00012710	2	938846	1160	-1
112	KWMTBOMO06036	10	16868145	15878	-1	SWUPr00012700	2	922428	9474	1
112	KWMTBOMO06038	10	16893156	7740	1	SWUPr00012670	2	864551	6115	-1
112	KWMTBOMO06039	10	16912165	4004	-1	SWUPr00012650	2	831260	14688	1
0	KWMTBOMO06044	10	17008395	5038	-1	SWUPr00012600	2	654608	4614	1
0	KWMTBOMO06045	10	17009426	21321	1	SWUPr00012580	2	635168	14851	-1
0	KWMTBOMO06046	10	17032475	650	-1	SWUPr00012570	2	618316	406	1
0	KWMTBOMO06048	10	17039096	2146	1	SWUPr00012560	2	615450	5716	-1
112	KWMTBOMO06049	10	17045895	3178	-1	SWUPr00012550	2	603350	4187	1
